Cheri Jacobus,Wed Sep,Male Trump supporter,0.0,0.1
Scott Strumello,Wed Sep,RT POLITICOMag Al Stapleton a year old retired Teamster in Ohio says he voted for Trump to kick corporate asses and drain the swamp,0.05,0.1
Lothar G Kopp,Wed Sep,testitest ger Fischhausen arndhenze AnneWillTalk bmi Jedenfalls ist die CDU nach links ger ckt und hat dadur https t co RQESQMwj s,0.0,0.0
Mar,Wed Sep,RT jonathanchait Trump and Kavanaugh are going to be poison for the pro life movement argues DouthatNYT in a striking and original colu,0.4375,0.875
Stacy Jannis,Wed Sep,NatashaBertrand To follow up what kind of energy documents did Page give to Russian spies in Why did he sug https t co JqeC XoGL,0.3,0.45
Holyspirithouse,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
debbie martinsen,Wed Sep,RT bulldoghill The Trump administration is unable to account for the whereabouts of nearly migrant children who illegally entered t,-0.3,0.4666666666666666
KimberlyColoradoTrump,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Pumpkin pie maker,Wed Sep,RT TheBadDadder If you re as fed up with the Mueller investigation as I am I encourage you to peruse this thread I wrote over the pas,0.0,0.0
Theresa,Wed Sep,RT RealJamesWoods Luckily you won t be dealing with any of that because you aren t the President of the United States Donald Trump is,0.3333333333333333,0.8333333333333334
Alan Casey,Wed Sep,RT jpitney Until today my favorite example of redundancy was to dismiss the case would be unprecedented from a historical standpoint b,0.3666666666666667,0.6333333333333333
Wooglin,Wed Sep,thehill Yet Trump demands respect and loyalty Hypocrite,0.0,0.0
Amy Roomato,Wed Sep,RT Italians Trump Grassley Says He Won t Delay Kavanaugh Hearing As Moderate Republicans FALL IN LINE Democrats Hail Mary play to stym,0.0,0.7
LGWIZ,Wed Sep,RT mitchellvii RESULTS people THIS is why we elected Trump https t co kbjgNkhmiw,0.0,0.0
Enrique Fern ndez,Wed Sep,https t co xVtgGiYm U,0.0,0.0
Theresa eden,Wed Sep,RT MAGAourcountry ConfirmKavanaugh https t co tngQq GwfD,0.0,0.0
Sapphire,Wed Sep,RT TrumpGirlStrong TrumpDerangementSyndrome SHAMEFUL CNN Bottoms Out With Segment On Trump s Private Parts https t co p TJaszgq,0.0,0.375
Alma R Mercado,Wed Sep,RT RichardGrenell BASF will comply with US sanctions on Iran https t co A YwhQoHD,0.0,0.0
Ruby Guyatt,Wed Sep,RT doctor oxford BREAKING Report reveals what Rees Mogg and co really have in mind for post Brexit Britain An ideal UK US trade dea,0.55,0.6
uveschu,Wed Sep,RT PrisonPlanet Top Democrats have called on deep state members of the FBI and the Department of Justice to sabotage President Trump s or,0.25,0.45
Doug Guy,Wed Sep,emmajthatcher wildwillow Emma I m afraid it might be up to your generation to fix our society past generation https t co YWymuC q j,-0.425,0.575
Chris Cillizza,Wed Sep,They used Carter Page as a foil in order to surveil a candidate for the presidency of the United States Donal https t co KyI ClirSt,0.0,0.0
J B,Wed Sep,RT kilmeade President Trump reacts after Kim Jong Un agrees to dismantle nuke site Garrett FoxNews https t co Jd VwzFpm,0.0,0.0
Adorable Dregplorable Jeannie,Wed Sep,RT drawandstrike Who in the WORLD assured these Democratic Senators that anyone in the White House hadn t seen these documents unredact,0.0,0.0
Gav FBPE FBR,Wed Sep,Is it acceptable to laugh at Donald Trump s mushroom Yes it is next question Trump https t co LLlQaRlZpJ,0.15,0.05
PROTECTALLCHILDREN,Wed Sep,America doesn t have a president It s horrifying,-0.9,1.0
Mrs VIP KAG,Wed Sep,CONSTITUTIONAL CRISIS Pelosi Schumer Schiff and Warner DEMAND DOJ FBI Defy Trump Declassification Order https t co l ilgxbm,0.0,0.0
arya setianegara,Wed Sep,The violence is always there life as a Sikh in Trump s America https t co LfDLNoqtBK,0.0,0.0
,Wed Sep,RT ianbremmer Trump I don t have an attorney general It s very sad https t co Xs h vF y,-0.3,0.75
alicryptolife,Wed Sep,RT fusepetal This will certainly feed the US Commander in Chief s ego Shoot me now https t co yloE NJB,0.21428571428571427,0.5714285714285714
Bill Brooks,Wed Sep,RT TDPattillo What happens at Georgetown Prep stays at Georgetown Prep What happens in Trump Tower stays in Trump Tower What h,0.0,0.0
L G Coleman,Wed Sep,RT GPN Bob Woodward I Looked For Two Years There s No Evidence Of Trump Russia Collusion https t co Yv SMacmEL,0.0,0.0
Laurie Olsen,Wed Sep,RT RealJamesWoods Luckily you won t be dealing with any of that because you aren t the President of the United States Donald Trump is,0.3333333333333333,0.8333333333333334
Christine,Wed Sep,Your tax cuts just brought you amp the rich more you NEVER helped the rest of Americans You are just a very s https t co vNqrxriuBf,0.35833333333333334,0.5166666666666667
Doxie Trump,Wed Sep,RT Thomas Paine FBI Official FBI Agents Threatened Physical Harm to President Trump In Missing FBI Texts amp Other Frightening Commun,-0.20625,0.3919642857142857
Matt Cameron,Wed Sep,If only,0.0,1.0
Ronald W Lewis,Wed Sep,RT AmoneyResists Here s Donald Trump on August th when asked what his take is regarding the Anita Hill Clarence Thomas controvers,0.0,0.0
Balthazar Bratt,Wed Sep,CHIMPSINSOCKS I got banned for calling Trump a cunt Mad to see what you can say post on here and not get banned but say THAT,-0.625,1.0
yourmamatoo,Wed Sep,RT bron What else is new the coup is peaking send in the marshals https t co Dm PjlgeO,0.13636363636363635,0.45454545454545453
Ryan Carter,Wed Sep,So I tried to sneak into the UK but PrinceHarry got the Bobby police to rough me up You see this https t co FeBWlgUs,-0.1,0.4
MarionSarahB,Wed Sep,RT TeaPainUSA And the American people have no president It s a matched set https t co Ruq hPbO,0.0,0.0
robertwojtowicz,Wed Sep,RT NiezaleznyPolak Nikomu w Stanach nie umkn a mina Trumpa po s owach PAD nt nazwania nowej ameryka skiej militarnej bazy Fort Trump h,0.0,0.0
Marie Titus,Wed Sep,RT TrueFactsStated Our international shipping site Free shipping on orders of or more https t co Q eafLjm,0.3,0.43333333333333335
R E Moscoso,Wed Sep,RT Lucy Say the truth that is San Juan abandon by the worst Mayor ever all she has done during the pass of the hurricane is cam,-1.0,1.0
,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Citizens Fed Up,Wed Sep,RT d andone VOTE DEMS Demand Kavanaug take FBI Polygraph like DR Ford had too GOP Statements on Rape https t co pWm gv mDB GOP Rapi,0.0,0.0
Arlene GTTO,Wed Sep,RT StrongerStabler Groups linked to Trump amp International Sec Liam Fox want to open up the NHS to competition from the US get rid of sw,-0.03333333333333333,0.3666666666666667
Bruce Hoffman,Wed Sep,NBCNews So when has the law ever stopped trump from doing anything,0.0,0.0
mapeje,Wed Sep,RT velardedaoiz Estamos asistiendo aparentemente al fin de la Guerra en Corea Aunque creo que har an bien Trump y EEUU en no fiarse un,0.0,0.0
Sherry Lee Campbell,Wed Sep,RT thehill CNN anchor tears into Trump for calling Kavanaugh accuser the woman https t co GpXEPWweAQ https t co susMjBlVzR,0.0,0.0
Say When,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Emily the Bulbasaur dipshit anarchist,Wed Sep,RT samknight one What are the odds he has said this at least twenty times before except replace Attorney General with son and Jeff,-0.12499999999999999,0.45
Douglas Rosebrock,Wed Sep,RT bulldoghill The release of FISAs like this is off the charts one former Justice Department official wrote Another former federal p,0.0,0.0
Ted Blake,Wed Sep,RT RealJamesWoods Does that include Mr Ed https t co p CReXKOrl,0.0,0.0
Wendy Hulett,Wed Sep,RT RealJack RETWEET to trigger a Democrat Did you know Kim Jong Un just reportedly told the visiting South Korean leader that the J,0.0,0.0
Node,Wed Sep,RT ThomasWictor Fred Trump described his son s efforts to buy the Commodore Hotel as fighting for a seat on the Titanic But D,0.0,0.0
joyce,Wed Sep,RT tonyschwartz Takeaway from Woodward s Fear Trump doesn t have much money As Jared Kushne put itr HJe doesn t have a lot of cas,0.2,0.2
DeDe Rhodes,Wed Sep,RT MrRobotCodeBrkr The party that elected Donald Trump and supported Roy Moore is not going to let Brett Kavanaugh s tendency to rape sto,0.0,0.0
Muhammad G Ibrahim,Wed Sep,RT adam omakarr This nigga Trump took it too far He in the cloud looking for immigrants https t co bVrnXm KL,0.1,1.0
BeeNewsDaily,Wed Sep,RT WPJohnWagner I should have fired him before I got here Trump says he regrets not firing Comey sooner w mattzap https t co TAUp,-0.1,0.2
Ernie,Wed Sep,RT FoxNews OPINION Marc Thiessen Chaos or not Trump is racking up a record of foreign policy success https t co cg D vJWs,0.0875,0.0625
GrabGooglebytheYoutube,Wed Sep,RT FoxNews GreggJarrett If Rod Rosenstein defies Trump s order to declassify documents he should be fired https t co luYE qJVNn,0.0,0.0
karen lindley,Wed Sep,RT StephenKing In Richard Red Tide Rick Scott cut million from the Florida Water Management District Now the Gulf Coast is,0.0,0.0
Super Trump,Wed Sep,RT RealJamesWoods Yes You re all so worried about the ramifications for the midterms Just call the vote and live or die with it That s,0.13636363636363635,0.5
FoggyBottomGal,Wed Sep,RT BobBrigham Just not who we are Bozeman Montana tavern refuses DonaldJTrumpJr and kimguilfoyle MTpol MTsen MTnews https,0.0,0.0
gregorymcmahon,Wed Sep,RT smalltownandrew Calling Florida patriots President Trump needs your help We need to get out and vote in November and give potus the,0.0,0.0
Aislinn,Wed Sep,RT thehill Trump administration can t locate migrant children it moved from federal shelters report https t co qOZi oByNS https,0.0,0.0
Mr X Cannot be Hindered by Mortal Man,Wed Sep,RT C to I m not being edgy I m not being inflammatory At what point will Trump simply force compliance from his own government This,0.09999999999999999,0.7023809523809524
Patty Basham,Wed Sep,RT GreggJarrett If Rod Rosenstein defies Trump s order to declassify documents he should be fired https t co q wlw s Zo,0.0,0.0
Marie Marotto,Wed Sep,pjlacasse thehill Please keep posting this reminder because trump s TREASON invalidates his presidency and everything he does,0.0,0.0
WarriorMom,Wed Sep,RT TheRickWilson This is delicious The arsonist covered in soot reeking of kerosene and singed hair comes staggering out of the buildi,1.0,1.0
VLv,Wed Sep,RT StephenKing In Richard Red Tide Rick Scott cut million from the Florida Water Management District Now the Gulf Coast is,0.0,0.0
Rockie Springer,Wed Sep,RT PrisonPlanet Top Democrats have called on deep state members of the FBI and the Department of Justice to sabotage President Trump s or,0.25,0.45
Krista Franz,Wed Sep,RT ladydwinter Gregg Jarrett If Rod Rosenstein defies Trump s order to declassify documents he should be fired https,0.0,0.0
Jeff A Taylor,Wed Sep,To the Trust the Plan clan this is code for Sessions has assumed the role of Grand Marshal of the UN and will begin https t co jREglcAPLY,0.5,1.0
nhspirit,Wed Sep,RT DonaldJTrumpJr Translation they want to stall as long as possible and redact more than nescessary to cover up for themselves Give me,0.15,0.6333333333333333
Tifenn,Wed Sep,RT Youva YL Askip trump a une fille qui s fait tt ltemps sauter el sapl trump pauline,0.0,0.0
Matt Nesto,Wed Sep,fun with numbers how small temporary percentage moves in an enormous economy can be used to make any point you wa https t co TXYIQJ TXR,0.016666666666666663,0.5
Shannon,Wed Sep,RT JulianSvendsen North and South Korea will file a joint bid to host the Olympics will they thank President Trump Please help by,0.0,0.0
Jon Jimmie,Wed Sep,LOL the new trump emergency codes,0.4681818181818182,0.5772727272727273
Mike,Wed Sep,RT mmpadellan This one s gonna REALLY set off trumplethinskin Hillary Clinton I don t know whether trump is a witting or unwitting,0.2,0.2
Robert Burnier,Wed Sep,TradeIdeas SenSchumer That guy was got rid of Exactly what we want with Kavanaugh Trump Not sure bringing it up helps Trumpers,0.0,0.5694444444444444
theress,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Misha,Wed Sep,RT OMGno trump For anyone without an economics background let me assure you Trump s tariffs are pure economic insanity He has no idea,0.20714285714285713,0.35
Logan,Wed Sep,RT FoxNews Peter Ferrara Recovery really got started on election day It took Trump s tax cuts and deregulation to get the econom,0.2,0.2
megraham,Wed Sep,ReutersWorld This is JUST TRUMP taking the pressure off of Russia,0.0,0.0
Awake AwarePez,Wed Sep,RT realDonaldTrump The recovery got started on Election Day It took Trump s Tax Cuts and Regulation Cuts to get the economy boomin,0.0,0.0
Eileen Baumgen,Wed Sep,RT MarkDice CNN is now reporting on Trump s distinctive penis not a parody https t co j xcZWOzFE,0.0,0.0
ForthrightFox J,Wed Sep,BreitbartNews https t co AgshIYKb,0.0,0.0
noelle goeckner,Wed Sep,RT MZHemingway To pick a recent but typical example your big story last week blaming the Trump administration for buying curtains ordere,-0.041666666666666664,0.22916666666666666
Mike Angarone,Wed Sep,RT RealJamesWoods Yes You re all so worried about the ramifications for the midterms Just call the vote and live or die with it That s,0.13636363636363635,0.5
Russell Rosenkild,Wed Sep,RT TeaPainUSA And the American people have no president It s a matched set https t co Ruq hPbO,0.0,0.0
EverygirlUSA,Wed Sep,RT DearAuntCrabby Donald Trump ranked worst president in US history by nearly political scientists Only https t co jHxVGY,-0.3333333333333333,0.7000000000000001
George Rangel,Wed Sep,RT chelseahandler Bert and Ernie being gay is the good news we needed after Stormy Daniels described Donald Trump s penis,0.5583333333333333,0.5916666666666668
paolovarsi,Wed Sep,Gli effetti della cura Trump sul sistema mondiale Altra deflazione https t co pI S EDlek di MaurizioBlondet,0.0,0.0
friendly memes,Wed Sep,What s up homie you should skype Donald Trump,0.0,0.0
Larry Simpson PhD,Wed Sep,Height of hypocrisy Ex prosecutor shreds GOP for insisting on Ford testimony while letting Trump avoid Mueller https t co yApzc Wt,0.0,0.0
American as Apple Pie Baklava,Wed Sep,RT jimsciutto Fact is the FBI CAN investigate Ford s allegation IF so ordered by President Trump as President Bush ordered the FBI to,0.0,0.0
Kathleen Hoffman,Wed Sep,RT bulldoghill Should Senate Judiciary Committee Chairman Charles E Grassley R Iowa continue to restrict the witness list Of course,0.0,0.0
Linda C Abbott,Wed Sep,RT ToddDomke Everything Trump Touches Dies by TheRickWilson and the reason their reputations die from collusion with Trump is becaus,0.0,0.0
Dudeist Monk,Wed Sep,None of us want this trade war with China Why doesn t Trump get that What we wanted was to have a civil discussi https t co weuvofo I,0.0,0.0
Darrell Brock,Wed Sep,RT RealJamesWoods The ElectoralCollege is the shining centerpiece of the Constitution illuminating the Founding Fathers brilliance in,0.0,0.0
Steve,Wed Sep,RT MaddowBlog Clinton It s clear Trump is playing checkers and Putin is playing three dimensional chess https t co ooI K SFdw,0.10000000000000002,0.3833333333333333
Joe Jackson,Wed Sep,lauriedtmann jaded k klingensmith j SenBobCorker ChuckGrassley GOP Please stay in the socialist lib loon part https t co atkNDkK SN,0.0,0.0
Waseem Mustafa,Wed Sep,RT AC The idea I am kneeling in water to make it look deep is idiotic AndersonCooper debunks the lies being spread by Donald Tru,-0.3333333333333333,0.6166666666666667
Cliff Potter,Wed Sep,The Hill is a right wing publication that occasionally writes somewhat neutral articles It is a Fox News wannabe https t co mN sOV G,0.14285714285714285,0.33035714285714285
Francesca Milling,Wed Sep,RT matthaig I don t see how you can be pro NHS and pro Brexit at the same time The two positions must be incompatible No matter how mu,0.0,0.125
Suzieblaze,Wed Sep,Love your thoughts Bill miss you on FOX have you signed with Serius XM yet You need your own show nan TEAM https t co drvUY zIyD,0.55,0.8
threebythree,Wed Sep,RT kbari I am guessing when you can drive a small car through your vagina No one is very impressive StormyDaniels Tramp CNN Wednesd,0.375,0.7
Alan Lewis Chambers FBPE ABTV,Wed Sep,RT StevePeers But US trade policy is currently characterised by Trump s rage tweets demanding renegotiation of FTAs imposing unilater,0.0,0.4
,Wed Sep,RT gs f PNN Bethlehem A new petition to the American congress has been published asking people to look up lawmakers,0.06818181818181818,0.22727272727272727
WalkAway,Wed Sep,RT FoxNews OPINION Marc Thiessen Chaos or not Trump is racking up a record of foreign policy success https t co cg D vJWs,0.0875,0.0625
Richard H Perry,Wed Sep,Trump to chair UN Security Council Meeting next week https t co qSfAk bnLq,0.0,0.0
Gabs,Wed Sep,AP You forgot to give credit to President Trump,0.0,0.0
eattherich,Wed Sep,FaerieWhings LiberalRanter JediofGallifrey mnmanofhour wait what numbers show she was the unpopular candidate https t co tsBgmhFBfc,0.0,0.0
Rudy,Wed Sep,RT matthewjdowd Here is one step to heal the country President Trump withdraws the Kavanaugh nomination and substitutes Merrick Garland,0.0,0.0
Young Urameshi,Wed Sep,RT I Exude Sarcasm OH HE STUPID stupid https t co K LJm agPO,-0.7999999999999999,1.0
howard scherzer,Wed Sep,RT djrothkopf Even for Trump this is stunning No one not even the most spineless GOP toady should let this stand The man elected t,0.5,0.75
Cavazos MCMLXXIV,Wed Sep,RT RogueSNRadvisor OBVIOUSLY Trump was endowed with mutant genitalia That s not at all surprising This is a guy with tiny hoagie shape,0.2333333333333333,0.5
Christa Harris,Wed Sep,RT DonaldJTrumpJr Translation they want to stall as long as possible and redact more than nescessary to cover up for themselves Give me,0.15,0.6333333333333333
k e m e i u n,Wed Sep,RT peterbakernyt Trump calls FBI truly a cancer in our country and says exposing its corruption will be one of my crowning achievement,0.0,0.0
Mark Redfield,Wed Sep,RT shaunking Trump administration admits it has lost track of an additional immigrant children that they placed with sponsors ht,0.0,0.0
Mother of,Wed Sep,FBI and DOJ Will Defy Trump and Redact Secret Russia Documents Report https t co I mWyRK via thedailybeast,-0.4,0.7
Structural Sandy,Wed Sep,KimStrassel The FBI would probably conclude that Trump and the Russians did it realDonaldTrump RealJamesWoods Snitfit,0.0,0.0
AltBlackChick,Wed Sep,AngeleStar Ripper You conspiracy theorists are too funny You believe any crap about Obama but refuse to lo https t co bXkgBi bCZ,-0.275,0.9
D Kanouse,Wed Sep,RT jsolomonReports EXCLUSIVE Trump says exposing corrupt FBI probe could be crowning achievement of presidency https t co t iXVaJd,-0.5,1.0
Gary Lucas,Wed Sep,RT taoguy Putin s puppet strikes again https t co iBP IKVg C,0.0,0.0
Gene Green,Wed Sep,RT kidgolferman Hillary Predicts Trump will wholesale fire people after midterms Trust us Hillary we are all hoping for that exact t,0.25,0.25
amf,Wed Sep,RT RougeWhAdvisor Kavanagh was never vetted properly Trump just went with him cause Kavanagh was suggested to him More dirt on him is,0.25,0.3
Texan,Wed Sep,Alyssa just GoAway S T F U,0.0,0.0
Roland Zalewski,Wed Sep,Donald Trump og osi e USA nie planuj sankcji wobec firm buduj cych Nord Stream Magna Polonia https t co IfDOSf Czz,-0.2,0.4
TKDMike,Wed Sep,RT krassenstein Who would have guessed https t co CzYuGnDR,0.0,0.0
The Country Patriot,Wed Sep,heyitsmeCarolyn SteveRo MazurikL VanbeckVance RyanWalis RANDALL awlatlanta ouchinagirl Rbigzs https t co vzU aEDtHS,0.0,0.0
Susan GmommaObama,Wed Sep,RT jimsciutto Is he laying groundwork to fire Sessions after the midterms or hoping he ll leave on his own https t co lOsElJSvR,0.6,1.0
Penny Duncan,Wed Sep,RT totemranch Two Cheers for Trump s Declassification Order https t co kPEcnUdSwm via NewsNowUK,0.0,0.0
Sage Dwyer,Wed Sep,RT RealJack RETWEET to trigger a Democrat Did you know Kim Jong Un just reportedly told the visiting South Korean leader that the J,0.0,0.0
Liz Malone,Wed Sep,davidmweissman HoarseWisperer LindseyGrahamSC To secure Conservative views on the SCOTUS for decades to come To https t co eN yLgAfkt,0.4,0.6
Bad Woof,Wed Sep,RT Speakola GeorgeTakei Martina I put lipstick on a pig Feature on Trump s ghostwriter tonyschwartz in the newyorker is an amazin,0.0,0.0
RedskinPride,Wed Sep,EllaaaCruzzz Trump is definitely sabotaging the NWO And the world will thank him for it The EU is an evil orga https t co qE nuBDI T,-0.5,0.75
KayDeeNOLA,Wed Sep,RT politico Manafort s plea deal says that if his convictions are wiped out for any reason for example a pardon from Trump prosecutor,0.0,0.0
Jayla,Wed Sep,RT j ooch So anyone who supports Trump is a dreg of society But here you are touching women making them look uncomfortable theres more,0.16666666666666666,0.6666666666666666
Judy Schultz,Wed Sep,The change still at the proposal stage would save the oil and gas industry a relatively small amount of money w https t co DnREPvjQaV,-0.25,0.4
William Wong,Wed Sep,Right on Exactly,0.26785714285714285,0.39285714285714285
Kaye I really care do you,Wed Sep,RT johnpavlovitz Christians supporting this President are the most morally confused people I ve ever met They want the Prince of Peac,0.11666666666666665,0.48333333333333334
heart eyes,Wed Sep,RT sydneyxfregozo Sept Mexican Independence Day Trump Tower Chicago IL https t co Go sBjPvi,0.0,0.0
Scottie Lover,Wed Sep,karenheff NorahODonnell KamalaHarris No tv here But I agree Trump is the best President for the USA in decade https t co pMKobGiZ,1.0,0.3
Blue Blooded American,Wed Sep,RT ItsMeCathi Trump at press conference just now Democrats are lousy politicians are obstructionists I feel terribly for Kavanaugh,-0.75,0.75
ANONJOHN,Wed Sep,RT j ooch So anyone who supports Trump is a dreg of society But here you are touching women making them look uncomfortable theres more,0.16666666666666666,0.6666666666666666
Diego Starbrite,Wed Sep,OhNoSheTwitnt Don t forget trump is an accused child rapist,0.0,0.0
Andrew Miller,Wed Sep,RT BarbaraRedgate Crooked Criminal HillaryClinton Must Be Prosecuted For Knowingly Sharing Classified Information On Her Private Server,-0.13333333333333333,0.3416666666666666
CaseJJ,Wed Sep,RT ChatByCC WednesdayWisdom Trump s victory means Hillary FAILED Deep State FAILED Fake News FAILED Cheating FAILED It also means,-0.4166666666666667,0.4333333333333333
Dorina Maley,Wed Sep,RT JoyceWhiteVance This situation is a crisis of leadership It s not hard to track amp care for people in your custody Gov t does that ev,0.14583333333333334,0.5416666666666666
Dave D,Wed Sep,ATTENTION America Situation Critical GOP R in deep with Russia PaulRyan MitchMcConnell amp GOP want keep thei https t co agwtLcEQOF,0.0,0.6000000000000001
maureen,Wed Sep,aaronsojourner realDonaldTrump You see trump had only to leave it alone and the trajectory created by real P https t co XDErSsfZn,0.1,0.65
Joe Biden,Wed Sep,mitchellreports Andrea sweetie I love ya but this is an unforced error https t co CEccR LeEH,0.5,0.6
Noni,Wed Sep,RT atensnut IT S OFFICIAL CNN is now a porn network https t co rKaqhzMxGp,0.0,0.0
fake consultant,Wed Sep,RT NatashaBertrand Jeff Sessions earlier this month While I am attorney general the actions of the Department of Justice will not be,0.02500000000000001,0.5
Temppresence,Wed Sep,Abbreviated Pundit Round up SCOTUS mess continues unabated Trump misuses unredacted info https t co gs DH Xmq,-0.1875,0.2875
Young Urameshi,Wed Sep,RT thehill Trump Hurricane Florence is one of the wettest we ve ever seen from the standpoint of water https t co wWDSsbCXd https,0.0,0.0
ZundAPP,Wed Sep,Boa tarde Trump aconselha Espanha a construir muro no deserto do Sahara https t co o CM cbu via visao pt,0.0,0.0
Joe,Wed Sep,JFT,0.0,0.0
Ola Brown,Wed Sep,thehill Mika Brzenzinski is a dirty mole for GOP and Trump and it came across very clear this morning on https t co L LInbnxqU,-0.235,0.6491666666666667
Tom,Wed Sep,Anita Hill advises Senate to push the pause button on Trump s Supreme Court nominee ABC News https t co xDzvA ER X via ABC,0.0,0.0
Sam Miller,Wed Sep,VictoriasSecret bathbodyworks If Lex Wexner is buying what obama is selling I m not buying anything Lex Wex https t co X paDX Y,0.0,0.0
Deep Thoughts by Jack Handey,Wed Sep,RT djrothkopf Even for Trump this is stunning No one not even the most spineless GOP toady should let this stand The man elected t,0.5,0.75
roy fletcher,Wed Sep,RT thedailybeast The Department of Justice and the FBI will reportedly defy Trump s demand that secret documents from the Russia investig,-0.4,0.7
liz,Wed Sep,RT judeinlondon If the guardian wants to see itself banned in Liverpool too it can keep defending The Sun publicly like this Heather t,0.1,0.08333333333333334
HolyWarrior,Wed Sep,RT JackPosobiec Raise your hand if you think Trump should keep going and declassify everything else Obama was up to for years,0.0,0.0
Carole Samdup,Wed Sep,RT SamSzokeBurke Trumpwashing the danger of turning the Republican resistance into liberal heroes https t co TovDiiObau,0.0,0.0
Margaret Green,Wed Sep,Mika You claim to be for women you are a hypocrite Know your value is bull Kavanaugh will be on the court in whic https t co sn l ca v,0.0,0.0
glen dauman,Wed Sep,Sarah Huckabee Sanders Can t Explain Why Trump Surrounds Himself With Criminals Topbuzz https t co PQeUg eiDR,0.0,0.0
john napolitano,Wed Sep,RT BoSnerdley Trump Sides With Kavanaugh Accusing Democrats of Timing Sex Assault Charge to Delay Confirmation https t co NsTjd uPv gt gt,0.0,0.0
Michelle,Wed Sep,Is Bannon right about Trump getting Happy Talk on Russia https t co M vU VzlHu,0.5428571428571429,0.7678571428571428
Sam DeMarco,Wed Sep,RT usacsmret Never has a major marginal income tax rate reduction over the last years slashed tax burdens for merely the rich Ever,-0.015625,0.45416666666666666
JFMFofWNY,Wed Sep,RT asylumadvocacy ASAP denounces the Trump admin s recent move to eliminate protections for immigrant children prolong detention Join,0.0,0.25
my own person,Wed Sep,RT PhilipRucker Trump I don t have an attorney general It s very sad https t co kSXvpdntH,-0.3,0.75
Robin Lasley,Wed Sep,RT Fahrenheit Donald Trump Tyrant Liar President Fahrenheit opens in theaters everywhere this Friday,0.0,0.0
Jackie,Wed Sep,RT DustinBones I m eager to see Sarah Huckabee Sanders vouch for Trump s prodigious manhood at a White House press briefing MushroomD,0.0,0.0
Larry watson,Wed Sep,RT Kathie MAGA QAnon WWG WGA TheGreatAwakening TheStorm Trump https t co yJsqkFJEPj,0.0,0.0
Leigh,Wed Sep,RT redsteeze Why can t GOP candidates get the same fawning viral coverage from mainstream media outlets that Beto gets It s quite the my,0.0,0.125
betty villatoro,Wed Sep,RT SenGillibrand At its best America s a land of hope and opportunity The Trump administration may slow and even undo progress but whe,0.35,0.35
Juan D az,Wed Sep,Trump ten a raz n Puras fake news,-0.25,0.5
my name is Dan,Wed Sep,RT PrestonMitchum It s amazing how many people walk around thinking Yet we thought Bush was the worst we could get in conversations ab,0.03333333333333336,0.7999999999999999
JL,Wed Sep,RT StephenKing In Richard Red Tide Rick Scott cut million from the Florida Water Management District Now the Gulf Coast is,0.0,0.0
Sharytex,Wed Sep,RT WCostituzione EuroMasochismo Il magnate informatico qui sopra a disse che con i vaccini si pu ridurre drasticamente la popolazione,0.0,0.0
Jamie Stiltan,Wed Sep,RT dweckshow BREAKING Firefighter Who Saved Entire Family Gets Fired for Being a Trump Supporter dweckshow https t co VSZaTLrgOR,0.0,0.625
Rick,Wed Sep,RT MaddowBlog Clinton Anyone who has worked in a White House has to be incredibly worried at how Trump s administration is operating ht,0.45,0.45
Tonya,Wed Sep,RT pissedPolack If Trump tweets a dick pic to prove Stormy Daniels is wrong I m deleting my Twitter account,-0.5,0.9
raymond lipford,Wed Sep,EXCLUSIVE Trump says exposing corrupt FBI probe could be crowning achievement of presidency https t co wC EllCFsz,-0.5,1.0
JK Accinni,Wed Sep,RT jkaccinni moni bbusa There R non so blind that refuse to see I feel sorry for UMonica Ur refusal to see do some objective,-0.3333333333333333,0.5888888888888889
Mr Mike Tacko,Wed Sep,RT atrupar This is such a lazy lie Page was no longer a part of the Trump campaign when the FBI first got a warrant to surveil him from,0.0,0.611111111111111
river storm,Wed Sep,RT SaraCarterDC GOP Lawmakers Laud Trump s Order to Declassify FISA Docs Sara A Carter https t co X STao KmC,0.0,0.0
Philip Haugh,Wed Sep,RT michelleinbklyn The Central Park who were innocent were and when Trump called for them to be executed,0.25,0.475
lastmedic,Wed Sep,RT cre ivetype You cannot have a man under this kind of potential indictment investigation or even impeachment be allowed to make a lif,0.3,0.95
Adorable Dregplorable Jeannie,Wed Sep,RT drawandstrike Are these morons in Congress still under the impression Trump amp his team haven t see the unredacted documents Be,-0.8,1.0
Ital Jockey,Wed Sep,RT funder Why aren t Republicans treating Christine Blasey Ford the same way that they treat other witnesses who testify Like the Trump,-0.0625,0.25
Ter Sand rS,Wed Sep,RT Shareblue The White House is blocking an FBI background investigation into the accusation against Kavanaugh https t co QahF j vIx,0.0,0.0
